ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
117450,-0.527832031,-0.72265625,0.47265625,-2.256097555,2.926829338,0.365853667,0.432128906,-0.403320313,-0.825683594,-0.365853667,0.304878056,0.792682946,0.711425781,0.463378906,0.541992188,-1.951219559,0.060975611,-0.060975611,-0.844726563,0.473632813,-0.274414063,-1.036585331,-0.243902445,0.121951222,-0.624023438,0.603515625,0.525390625,-1.463414669,1.097561002,0.548780501,-0.999511719,0.071289063,0.109863281,-1.158536553,-0.670731723,-0.243902445,-0.448242188,-0.211425781,0.874511719,-0.975609779,0.365853667,1.280487776,-0.974609375,-0.1875,-0.145019531,-1.463414669,-0.48780489,-0.426829278,-0.494140625,-0.05859375,0.877929688,1.280487776,7.01219511,2.195122004,-1.009277344,0.069335938,-0.166015625,29.93902397,32.07316971,-6.280488014,1
117500,-0.526367188,-0.736328125,0.473632813,-2.5,2.621951103,0.914634168,0.439453125,-0.409667969,-0.814453125,-2.01219511,1.524390221,1.280487776,0.714355469,0.466308594,0.546386719,-2.5,0.48780489,-1.341463447,-0.843261719,0.475097656,-0.2734375,-0.975609779,-0.121951222,0.548780501,-0.633789063,0.582519531,0.521972656,-1.341463447,0.853658557,-0.121951222,-1.002441406,0.072753906,0.110351563,-0.609756112,-0.731707335,-0.182926834,-0.437988281,-0.206542969,0.874023438,-0.731707335,0.304878056,0.670731723,-0.977539063,-0.192382813,-0.143554688,-0.609756112,-0.304878056,-0.060975611,-0.491699219,-0.037109375,0.853027344,1.036585331,6.646341324,2.073170662,-0.983886719,0.039550781,-0.156738281,7.01219511,38.17073059,-6.402439117,1
117550,-0.517578125,-0.731445313,0.479980469,-1.036585331,2.621951103,1.280487776,0.434082031,-0.414550781,-0.811523438,-0.365853667,1.951219559,2.01219511,0.720703125,0.475585938,0.540039063,-2.195122004,0.792682946,-1.341463447,-0.846679688,0.458007813,-0.276367188,-0.48780489,0.121951222,-0.121951222,-0.635742188,0.59375,0.519042969,0.121951222,0.182926834,0.121951222,-1.001464844,0.0703125,0.117675781,-0.243902445,-1.280487776,0.243902445,-0.43359375,-0.203613281,0.876464844,-0.731707335,0.48780489,0.182926834,-0.977050781,-0.194824219,-0.143066406,-0.975609779,0.060975611,0.121951222,-0.482421875,-0.044921875,0.851074219,1.646341443,8.841463089,1.707317114,-0.984863281,0.022949219,-0.129882813,5.060975552,38.29268265,-5.365853786,1
117600,-0.514648438,-0.728027344,0.475585938,0.365853667,3.902439117,0.792682946,0.440917969,-0.427734375,-0.802246094,0.243902445,2.865853548,1.097561002,0.703613281,0.454101563,0.552246094,-4.51219511,2.5,-0.48780489,-0.842773438,0.466796875,-0.275878906,2.134146452,-1.158536553,-0.548780501,-0.623535156,0.594238281,0.521484375,-0.243902445,-0.426829278,0,-1.001953125,0.064941406,0.119140625,-0.243902445,-2.134146452,0.121951222,-0.438476563,-0.210449219,0.874023438,-0.609756112,0.914634168,-0.060975611,-0.977539063,-0.193847656,-0.140625,-0.48780489,0.243902445,0.670731723,-0.503417969,-0.032714844,0.870605469,1.280487776,8.475609779,1.585365891,-1.0078125,0.021972656,-0.104003906,4.024390221,32.25609589,-4.390244007,1
117650,-0.529785156,-0.711425781,0.467285156,-0.48780489,4.268292904,1.402438998,0.424804688,-0.409667969,-0.802246094,1.463414669,2.804877996,0.609756112,0.689941406,0.446289063,0.552246094,-1.402438998,1.829268336,-1.280487776,-0.849121094,0.481445313,-0.283203125,2.073170662,-1.097561002,-0.060975611,-0.626464844,0.586914063,0.520507813,1.158536553,-1.524390221,-0.182926834,-0.997070313,0.052734375,0.116699219,0.853658557,-1.341463447,-0.548780501,-0.438964844,-0.212402344,0.873046875,0.060975611,1.158536553,-0.243902445,-0.975097656,-0.193359375,-0.143066406,-0.365853667,0.670731723,1.036585331,-0.523925781,-0.036132813,0.884277344,0.670731723,5.853658676,0.548780501,-1.032714844,0.019042969,-0.08984375,8.353658676,22.01219559,-2.378048897,1
117700,-0.540527344,-0.719726563,0.464355469,-0.243902445,2.439024448,1.646341443,0.433105469,-0.392578125,-0.801757813,-0.48780489,1.524390221,-0.548780501,0.683105469,0.450683594,0.549804688,0.609756112,-0.426829278,-2.256097555,-0.846191406,0.477050781,-0.287597656,0.48780489,-1.280487776,0.243902445,-0.634277344,0.593261719,0.522949219,2.439024448,-1.829268336,-0.426829278,-0.99609375,0.063476563,0.112304688,1.463414669,-1.463414669,-0.548780501,-0.443847656,-0.208984375,0.873535156,0.548780501,0.975609779,-0.670731723,-0.974609375,-0.193359375,-0.145507813,-0.426829278,0.670731723,1.524390221,-0.53125,-0.035644531,0.883300781,-0.548780501,1.646341443,0.182926834,-1.016113281,0.01953125,-0.100097656,8.048780441,9.939023972,-0.853658557,1
117750,-0.534667969,-0.723632813,0.467773438,0.914634168,0.121951222,-0.365853667,0.43359375,-0.404785156,-0.799804688,-3.658536673,0.731707335,-0.609756112,0.687011719,0.459960938,0.547851563,0.426829278,-1.463414669,-3.292682886,-0.851074219,0.46875,-0.284667969,-0.182926834,-0.121951222,0.975609779,-0.624511719,0.596191406,0.524902344,2.01219511,-1.402438998,-0.426829278,-1.004394531,0.068847656,0.111816406,1.097561002,-2.01219511,0,-0.439941406,-0.208984375,0.87109375,0.792682946,1.341463447,-1.158536553,-0.974121094,-0.1953125,-0.135253906,-2.560975552,-1.707317114,0.609756112,-0.518554688,-0.032714844,0.858886719,-0.792682946,-1.829268336,-0.182926834,-0.990722656,0.02734375,-0.10546875,0.060975611,-2.256097555,0.48780489,1
117800,-0.528808594,-0.709960938,0.475585938,2.5,-0.304878056,-1.158536553,0.428710938,-0.396484375,-0.802734375,-4.695121765,1.890243888,1.158536553,0.694335938,0.486816406,0.536621094,-0.426829278,-2.560975552,-2.926829338,-0.844238281,0.467285156,-0.285644531,-0.182926834,0.731707335,0.243902445,-0.622070313,0.597167969,0.529785156,0.975609779,-0.731707335,-0.792682946,-0.99609375,0.064453125,0.124023438,0.975609779,-2.926829338,0.060975611,-0.440917969,-0.215820313,0.868652344,1.646341443,1.768292665,-1.036585331,-0.987792969,-0.193359375,-0.114257813,-29.26829338,-9.39024353,-2.073170662,-0.500488281,-0.032714844,0.854492188,-2.256097555,-3.292682886,-1.158536553,-0.978027344,0.0234375,-0.104492188,-5.243902206,-13.90243912,3.109755993,1
117850,-0.518066406,-0.704101563,0.47265625,1.402438998,1.402438998,-1.646341443,0.440429688,-0.41796875,-0.799804688,-2.560975552,1.036585331,2.134146452,0.709960938,0.471679688,0.549804688,-3.109755993,-1.951219559,-2.073170662,-0.839355469,0.446289063,-0.294433594,-1.280487776,2.01219511,-1.524390221,-0.618164063,0.611816406,0.526367188,-0.243902445,0,-1.036585331,-0.999511719,0.064941406,0.130859375,2.134146452,-2.743902445,0.365853667,-0.44921875,-0.295410156,0.893554688,5.182926655,3.353658438,-4.329268456,-1.006347656,-0.23828125,-0.147460938,-45.9146347,-1.890243888,1.951219559,-0.498046875,-0.031738281,0.870117188,-1.829268336,-3.353658438,-1.219512224,-0.998535156,0.012695313,-0.124511719,-1.219512224,-24.20731735,4.51219511,1
117900,-0.530273438,-0.715820313,0.473632813,0.365853667,2.378048897,-1.341463447,0.434082031,-0.415039063,-0.806640625,-2.317073107,1.463414669,2.01219511,0.703613281,0.45703125,0.553222656,-1.585365891,-1.585365891,-2.073170662,-0.8515625,0.446289063,-0.294433594,2.134146452,-0.243902445,-2.560975552,-0.6015625,0.62890625,0.517089844,0.548780501,-0.121951222,1.158536553,-1.020019531,0.092773438,0.134765625,-0.914634168,-2.073170662,1.829268336,-0.404785156,-0.238769531,0.85546875,13.96341419,4.817073345,-8.719511986,-0.938964844,-0.172363281,-0.237304688,-4.390244007,9.451219559,5.975609779,-0.485839844,-0.020019531,0.887207031,-1.280487776,-3.353658438,-0.548780501,-1.003417969,0.030273438,-0.140625,-1.524390221,-28.23170662,4.329268456,1
117950,-0.537597656,-0.72265625,0.472167969,0,2.01219511,-0.365853667,0.439453125,-0.428710938,-0.805175781,-3.048780441,1.158536553,0.243902445,0.709960938,0.456054688,0.560058594,-0.609756112,-0.182926834,-1.646341443,-0.849609375,0.497558594,-0.302734375,2.5,-1.646341443,0.853658557,-0.608398438,0.591308594,0.537597656,-3.170731783,-0.792682946,-0.914634168,-0.981445313,0.06640625,0.125976563,-2.5,-2.804877996,0.609756112,-0.497558594,-0.200683594,0.895996094,16.64634132,3.109755993,-6.036585331,-0.965332031,-0.270507813,-0.038574219,20.9146347,4.51219511,6.280488014,-0.499511719,0.023925781,0.888183594,-5.426829338,-4.451219559,1.158536553,-1.017089844,0.033691406,-0.174316406,-4.085365772,-29.14634132,2.378048897,1
118000,-0.541015625,-0.725585938,0.482421875,0.48780489,-0.243902445,0.365853667,0.448730469,-0.434082031,-0.806640625,-1.890243888,-0.182926834,-2.195122004,0.712890625,0.458007813,0.557128906,3.719512224,1.524390221,-1.280487776,-0.850585938,0.486328125,-0.299804688,-3.902439117,-0.670731723,3.719512224,-0.634277344,0.589355469,0.528320313,2.439024448,0.060975611,-1.463414669,-0.978027344,0.07421875,0.126953125,2.256097555,-1.829268336,-2.621951103,-0.46484375,-0.093261719,0.897460938,11.76829243,0.548780501,-6.951219559,-0.982421875,-0.185058594,-0.088378906,3.841463327,-8.170731544,0.731707335,-0.500488281,-0.029785156,0.881835938,-9.268292427,-5.853658676,1.585365891,-1.004394531,0.041015625,-0.237304688,1.158536553,-23.47560883,2.682926893,1
118050,-0.533203125,-0.717285156,0.489746094,1.036585331,-2.01219511,1.646341443,0.447753906,-0.424804688,-0.803710938,-0.731707335,-0.365853667,-5.426829338,0.700683594,0.483886719,0.542480469,5.365853786,3.353658438,-0.182926834,-0.853515625,0.443847656,-0.274902344,-5.304878235,-0.243902445,3.109755993,-0.631347656,0.598632813,0.527832031,-2.317073107,2.743902445,-2.317073107,-0.995117188,0.072753906,0.106933594,-0.060975611,1.036585331,-1.097561002,-0.471679688,-0.095703125,0.862792969,2.5,-1.463414669,-4.878048897,-0.981445313,-0.172363281,-0.110351563,-8.231707573,-14.93902397,-5.731707096,-0.484863281,-0.061035156,0.856445313,-5.304878235,-3.597560883,2.073170662,-0.971191406,0.031738281,-0.2421875,-3.170731783,-12.5,4.085365772,1
118100,-0.520507813,-0.705566406,0.487792969,0.182926834,-1.829268336,2.317073107,0.439453125,-0.393554688,-0.805664063,2.195122004,0.121951222,-5.426829338,0.69140625,0.492675781,0.528320313,3.902439117,3.841463327,0.548780501,-0.846191406,0.448730469,-0.270507813,-0.426829278,-1.890243888,1.768292665,-0.621582031,0.611816406,0.522949219,-1.768292665,3.780487776,-2.01219511,-0.994628906,0.068847656,0.109375,-1.280487776,2.5,-1.097561002,-0.458984375,-0.134765625,0.873046875,-2.865853548,-2.926829338,-5,-0.983886719,-0.162597656,-0.106445313,0.060975611,-17.37804794,-10.97560978,-0.487304688,-0.073242188,0.850097656,-0.121951222,0.182926834,4.207316875,-0.959960938,0,-0.242675781,-3.292682886,-1.341463447,4.878048897,1
118150,-0.521484375,-0.697753906,0.486816406,-1.219512224,-0.853658557,3.353658438,0.451660156,-0.377441406,-0.809570313,0.609756112,-0.060975611,-3.841463327,0.686523438,0.494140625,0.533203125,2.256097555,2.682926893,-0.609756112,-0.840332031,0.470214844,-0.276367188,-0.182926834,-2.134146452,1.097561002,-0.625976563,0.606445313,0.512207031,-1.890243888,2.01219511,-1.768292665,-1.002929688,0.084472656,0.113769531,-2.5,3.170731783,-1.097561002,-0.432617188,-0.151367188,0.892578125,-3.475609779,-3.719512224,-3.536585331,-1.001464844,-0.15234375,-0.134277344,1.280487776,-16.28048706,-10.91463375,-0.479980469,-0.064941406,0.877441406,4.451219559,2.804877996,3.414634228,-0.990234375,-0.002441406,-0.217773438,-3.963414669,10.42682934,4.817073345,1
118200,-0.516601563,-0.705078125,0.482910156,-0.304878056,0.670731723,2.926829338,0.432617188,-0.367675781,-0.801269531,0,1.463414669,-0.426829278,0.673339844,0.5,0.52734375,-1.402438998,0.243902445,-1.158536553,-0.854003906,0.477050781,-0.27734375,-1.524390221,-1.097561002,1.951219559,-0.629394531,0.591796875,0.517089844,0.853658557,0.243902445,-1.280487776,-0.994140625,0.069335938,0.12109375,-3.475609779,1.402438998,-1.158536553,-0.437011719,-0.178710938,0.895996094,-5.182926655,-3.902439117,-1.463414669,-1.0078125,-0.139648438,-0.129882813,-3.353658438,-13.71951199,-7.621951103,-0.48828125,-0.025390625,0.8828125,4.51219511,4.939024448,3.536585331,-1.008300781,-0.007324219,-0.176269531,-7.378048897,17.80487823,2.317073107,1
118250,-0.531738281,-0.70703125,0.484375,-0.609756112,0.914634168,1.036585331,0.44921875,-0.380859375,-0.791503906,-0.914634168,0.914634168,1.890243888,0.678222656,0.48046875,0.540039063,-3.231707335,-0.975609779,-1.280487776,-0.845214844,0.478515625,-0.284667969,-0.609756112,-1.402438998,2.01219511,-0.630371094,0.601074219,0.519042969,-0.121951222,0.121951222,-1.341463447,-0.996582031,0.062011719,0.12109375,-3.048780441,2.134146452,-2.5,-0.423339844,-0.197265625,0.87890625,-2.073170662,-3.353658438,0.365853667,-0.989746094,-0.145019531,-0.10546875,-5,-11.40243912,-2.804877996,-0.499023438,-0.010253906,0.885253906,1.036585331,5.243902206,2.804877996,-1.020507813,-0.013183594,-0.149414063,-5.121951103,20.12195206,-1.829268336,1
118300,-0.525878906,-0.695800781,0.483886719,-0.426829278,1.829268336,0.060975611,0.444824219,-0.392089844,-0.802734375,-2.134146452,0.853658557,2.439024448,0.681152344,0.479980469,0.54296875,-2.621951103,-1.890243888,-0.792682946,-0.852050781,0.465332031,-0.278320313,-1.646341443,-0.548780501,1.585365891,-0.629394531,0.605957031,0.521484375,0,0.792682946,-1.646341443,-1.006835938,0.056152344,0.110351563,-2.256097555,2.195122004,-2.134146452,-0.415527344,-0.189453125,0.872070313,0.121951222,-1.158536553,1.341463447,-0.980957031,-0.159667969,-0.095214844,-4.756097794,-9.695121765,1.646341443,-0.5078125,-0.025878906,0.873046875,-3.475609779,4.390244007,2.743902445,-1.009765625,-0.009277344,-0.127929688,-5.365853786,18.23170662,-6.463414669,1
118350,-0.532714844,-0.698730469,0.483398438,-0.609756112,2.560975552,-1.524390221,0.44140625,-0.399414063,-0.794921875,-2.560975552,0.182926834,2.865853548,0.694335938,0.479980469,0.540039063,-3.048780441,-2.01219511,-0.609756112,-0.849609375,0.472167969,-0.274902344,0.060975611,-1.646341443,2.01219511,-0.627929688,0.607910156,0.523925781,-1.341463447,1.402438998,-1.890243888,-0.997070313,0.053222656,0.114257813,-2.804877996,2.378048897,-1.158536553,-0.424316406,-0.188476563,0.888671875,1.402438998,0.060975611,2.134146452,-0.989746094,-0.180175781,-0.083984375,-3.231707335,-7.439024448,5,-0.507324219,-0.044433594,0.871582031,-4.756097794,3.536585331,0.792682946,-1.004882813,0.002929688,-0.117675781,-0.975609779,13.41463375,-7.134146214,1
118400,-0.536132813,-0.70703125,0.482910156,-0.609756112,1.707317114,-1.890243888,0.44921875,-0.412597656,-0.806152344,-1.646341443,0.060975611,2.195122004,0.698242188,0.46875,0.548339844,-1.341463447,-1.402438998,-0.426829278,-0.853515625,0.473144531,-0.272949219,-1.646341443,-1.402438998,2.804877996,-0.630371094,0.587890625,0.520019531,-1.524390221,1.341463447,-2.926829338,-0.998535156,0.0546875,0.109863281,-2.195122004,2.804877996,-1.707317114,-0.424316406,-0.191894531,0.890136719,1.585365891,0.48780489,2.743902445,-0.992675781,-0.192871094,-0.067382813,-3.231707335,-5.670731544,5.975609779,-0.509277344,-0.046875,0.868164063,-4.329268456,2.804877996,0.731707335,-0.994628906,0.014160156,-0.121582031,1.829268336,6.890244007,-7.01219511,1
118450,-0.538574219,-0.712890625,0.490722656,-0.365853667,2.01219511,-1.585365891,0.455078125,-0.415039063,-0.814453125,-1.097561002,0.426829278,0.792682946,0.723632813,0.494628906,0.548828125,-0.792682946,0.365853667,-0.304878056,-0.846679688,0.461914063,-0.264648438,0.548780501,-1.951219559,1.951219559,-0.634765625,0.584472656,0.520507813,-1.341463447,1.158536553,-3.597560883,-0.985351563,0.0703125,0.111328125,-1.036585331,4.268292904,-2.439024448,-0.443359375,-0.188476563,0.895019531,1.585365891,-0.670731723,2.865853548,-1.006835938,-0.2109375,-0.053222656,-4.146341324,-7.195121765,5.609755993,-0.520019531,-0.037597656,0.870605469,-5.365853786,1.463414669,0.243902445,-1,0.023925781,-0.125488281,1.463414669,1.097561002,-6.341463566,1
118500,-0.534667969,-0.7421875,0.497070313,-1.707317114,2.804877996,-1.463414669,0.481933594,-0.424316406,-0.847167969,0.914634168,1.097561002,0.670731723,0.760742188,0.514648438,0.560546875,-2.682926893,1.768292665,-1.524390221,-0.878417969,0.431152344,-0.263671875,4.51219511,-2.865853548,1.036585331,-0.63671875,0.606445313,0.513183594,-1.097561002,0.853658557,-4.085365772,-0.982421875,0.076660156,0.105957031,-4.024390221,7.804878235,-3.414634228,-0.489746094,-0.196289063,0.918457031,3.719512224,-5.914634228,1.402438998,-1.022460938,-0.222167969,-0.016601563,-2.682926893,-11.95121956,4.085365772,-0.517089844,-0.028808594,0.87109375,-5.304878235,0,1.524390221,-1.002929688,0.01953125,-0.134765625,-1.951219559,-4.878048897,-5.243902206,1
118550,-0.536132813,-0.772460938,0.501464844,2.073170662,4.51219511,1.036585331,0.498046875,-0.420898438,-0.860351563,0.304878056,5.548780441,-0.304878056,0.747558594,0.485351563,0.564453125,-2.5,4.268292904,-5.609755993,-0.840332031,0.473632813,-0.281738281,9.756097794,-7.804878235,1.341463447,-0.640625,0.598632813,0.507324219,0.670731723,-0.792682946,-5.426829338,-1.013183594,0.079101563,0.084960938,-4.51219511,12.86585331,-7.98780489,-0.416503906,-0.166503906,0.897949219,3.780487776,-8.231707573,1.585365891,-0.983398438,-0.228515625,-0.010253906,-4.451219559,-15.60975647,0.670731723,-0.532714844,-0.026367188,0.873046875,-7.378048897,-1.097561002,3.963414669,-1.006835938,0.020019531,-0.157714844,-6.097560883,-9.207317352,-5.365853786,1
118600,-0.542480469,-0.724121094,0.488769531,5.426829338,4.573170662,5.914634228,0.473144531,-0.41015625,-0.827636719,-0.975609779,9.756097794,-2.195122004,0.702148438,0.486328125,0.54296875,-2.01219511,5.792683125,-7.134146214,-0.85546875,0.491210938,-0.286132813,4.085365772,-8.292682648,5.060975552,-0.631835938,0.598632813,0.512207031,2.317073107,-2.378048897,-5.914634228,-0.999511719,0.0546875,0.073730469,-2.256097555,5.792683125,-3.841463327,-0.426757813,-0.165039063,0.8984375,2.378048897,-9.085366249,-1.158536553,-0.983398438,-0.225585938,-0.001953125,-1.768292665,-19.02439117,-3.353658438,-0.534667969,-0.03125,0.880371094,-7.01219511,-4.024390221,2.865853548,-1.017089844,0.025390625,-0.1640625,-4.024390221,-12.31707287,-3.109755993,1
118650,-0.541015625,-0.703125,0.497070313,4.451219559,2.560975552,10,0.455566406,-0.397949219,-0.809570313,0.365853667,9.756097794,-3.170731783,0.678710938,0.50390625,0.551269531,1.463414669,6.036585331,-6.829268456,-0.855957031,0.497070313,-0.294921875,2.256097555,-7.743902206,6.402439117,-0.646484375,0.584960938,0.520507813,4.146341324,-1.768292665,-5.365853786,-0.990722656,0.060058594,0.087402344,-6.097560883,9.939023972,-2.865853548,-0.395996094,-0.158691406,0.8984375,-0.060975611,-9.39024353,-3.780487776,-0.973632813,-0.216796875,-0.000488281,-1.585365891,-20.9146347,-6.158536434,-0.517578125,-0.034179688,0.879882813,-7.682926655,-6.829268456,3.231707335,-1.012207031,0.028808594,-0.162597656,-7.865853786,-12.25609779,-2.134146452,1
118700,-0.532226563,-0.685058594,0.501464844,2.317073107,2.560975552,9.207317352,0.467285156,-0.383300781,-0.80078125,-0.975609779,8.658536911,-2.134146452,0.677734375,0.514160156,0.527832031,-3.109755993,5.731707096,-6.219511986,-0.835449219,0.472167969,-0.283691406,0.670731723,-5.975609779,6.646341324,-0.636230469,0.581054688,0.52734375,2.804877996,0.975609779,-5,-1.01953125,0.045410156,0.077636719,-4.878048897,10.73170757,-4.939024448,-0.382324219,-0.1484375,0.888183594,-3.841463327,-8.719511986,-3.292682886,-0.962890625,-0.208984375,-0.002929688,-5.48780489,-21.89024353,-9.329268456,-0.4765625,-0.037109375,0.860351563,-7.073170662,-8.231707573,1.890243888,-0.98046875,0.018066406,-0.158691406,-11.82926846,-11.15853691,-0.426829278,1
118750,-0.541503906,-0.684082031,0.498046875,2.865853548,3.719512224,8.10975647,0.47265625,-0.374511719,-0.783203125,0.548780501,9.756097794,-0.548780501,0.642089844,0.497070313,0.543457031,-2.439024448,3.963414669,-6.524390221,-0.839355469,0.491699219,-0.265625,0.792682946,-5.48780489,6.219511986,-0.632324219,0.578613281,0.52734375,2.256097555,4.024390221,-6.280488014,-1.004882813,0.01953125,0.066894531,-3.902439117,10.54878044,-3.414634228,-0.353027344,-0.158691406,0.874023438,-7.134146214,-6.585365772,-2.134146452,-0.947265625,-0.193847656,0.001953125,-5.121951103,-19.26829338,-10.60975647,-0.470703125,-0.069824219,0.850097656,-7.560975552,-4.817073345,2.743902445,-0.957519531,0.019042969,-0.163085938,-15.06097603,-7.804878235,1.036585331,1
118800,-0.547363281,-0.660644531,0.484863281,2.195122004,4.939024448,6.280488014,0.439453125,-0.359375,-0.763183594,-1.646341443,7.01219511,1.707317114,0.637695313,0.4921875,0.541015625,-5.426829338,1.036585331,-5.182926655,-0.846679688,0.482910156,-0.252441406,0.975609779,-5,4.329268456,-0.635253906,0.60546875,0.509277344,0.609756112,4.939024448,-6.646341324,-1.013671875,0.002929688,0.0546875,-1.951219559,8.780488014,-3.841463327,-0.353515625,-0.188964844,0.876953125,-7.256097794,-2.621951103,-0.731707335,-0.951660156,-0.184082031,0.003417969,-4.024390221,-15.97560978,-9.024390221,-0.441894531,-0.069335938,0.834960938,-3.536585331,-0.365853667,5.121951103,-0.938964844,0.017578125,-0.157226563,-26.46341515,-3.353658438,2.256097555,1
118850,-0.560058594,-0.677246094,0.48046875,2.256097555,5.182926655,2.865853548,0.463867188,-0.378417969,-0.763183594,-4.451219559,6.097560883,3.353658438,0.625976563,0.473144531,0.564453125,-4.756097794,-2.317073107,-5.060975552,-0.845703125,0.505859375,-0.258789063,1.768292665,-6.158536434,2.926829338,-0.653808594,0.581542969,0.495117188,-2.621951103,5.304878235,-7.134146214,-1.00390625,0.013671875,0.059082031,-3.353658438,9.817072868,-3.109755993,-0.350097656,-0.193359375,0.889160156,-6.402439117,0.48780489,1.402438998,-0.973144531,-0.182128906,0.010253906,-4.329268456,-12.31707287,-5.182926655,-0.448242188,-0.093261719,0.841796875,0.243902445,4.878048897,6.768292904,-0.946289063,-0.004394531,-0.161132813,-22.68292618,-1.158536553,4.51219511,1
118900,-0.558105469,-0.647460938,0.474121094,3.353658438,3.719512224,-0.48780489,0.453125,-0.383789063,-0.748535156,-6.646341324,2.621951103,4.695121765,0.640136719,0.489257813,0.556152344,-3.170731783,-3.719512224,-3.292682886,-0.832519531,0.510253906,-0.257324219,-1.524390221,-4.51219511,3.475609779,-0.658203125,0.5625,0.497558594,-1.768292665,5.182926655,-7.256097794,-1.011230469,-0.006835938,0.027832031,-0.975609779,8.902439117,-0.548780501,-0.377441406,-0.216308594,0.904785156,-3.658536673,2.804877996,2.5,-0.996582031,-0.191894531,0.020019531,-2.134146452,-8.170731544,-0.731707335,-0.483398438,-0.091308594,0.868652344,4.146341324,7.621951103,6.097560883,-0.984863281,-0.012207031,-0.157226563,-7.804878235,0.914634168,7.317073345,1
118950,-0.555664063,-0.667480469,0.474121094,1.768292665,4.085365772,-2.926829338,0.467773438,-0.40625,-0.759277344,-2.682926893,1.768292665,4.207316875,0.646972656,0.4765625,0.561523438,-4.695121765,-4.268292904,-2.01219511,-0.833984375,0.510742188,-0.246582031,-3.414634228,-2.98780489,4.268292904,-0.665039063,0.575195313,0.509765625,-2.804877996,6.707316875,-7.134146214,-1.007324219,0.020507813,0.008300781,-0.121951222,7.134146214,-1.890243888,-0.393554688,-0.202636719,0.916992188,-0.609756112,3.353658438,3.719512224,-1.008300781,-0.197265625,0.013671875,-1.036585331,-4.51219511,2.865853548,-0.510253906,-0.063476563,0.891601563,4.756097794,8.170731544,5.853658676,-1.018554688,-0.01171875,-0.163085938,-4.878048897,2.804877996,7.621951103,1
119000,-0.553710938,-0.656738281,0.470703125,1.890243888,4.268292904,-4.268292904,0.456542969,-0.3984375,-0.763183594,-3.963414669,0.060975611,5.243902206,0.6484375,0.479980469,0.556152344,-4.51219511,-4.878048897,-0.365853667,-0.828125,0.500976563,-0.229003906,-3.719512224,-2.439024448,4.451219559,-0.669433594,0.5546875,0.504394531,-4.756097794,7.926829338,-6.463414669,-1.002929688,0.022949219,0.001953125,0.182926834,6.036585331,-0.914634168,-0.38671875,-0.185058594,0.918457031,1.463414669,2.804877996,4.390244007,-1.001464844,-0.205078125,0.025878906,-4.390244007,-0.609756112,5.48780489,-0.530273438,-0.053222656,0.889648438,6.585365772,6.463414669,4.329268456,-1.038085938,-0.025878906,-0.163085938,-1.524390221,4.695121765,5.975609779,1
119050,-0.559082031,-0.6640625,0.465332031,-1.280487776,4.756097794,-5.182926655,0.463867188,-0.415527344,-0.760742188,-3.902439117,-1.829268336,5.48780489,0.677246094,0.469726563,0.565917969,-5.060975552,-3.902439117,0.426829278,-0.84375,0.498535156,-0.229003906,-4.390244007,-2.926829338,4.207316875,-0.682617188,0.559082031,0.497558594,-3.902439117,8.353658676,-5.304878235,-1,0.03515625,0.009765625,0.243902445,4.695121765,1.097561002,-0.401367188,-0.1953125,0.908203125,0.48780489,2.195122004,3.353658438,-0.99609375,-0.21484375,0.037597656,-2.804877996,2.560975552,6.585365772,-0.562011719,-0.016601563,0.893066406,2.01219511,2.073170662,2.378048897,-1.061523438,-0.017578125,-0.102539063,3.292682886,1.585365891,1.585365891,1
119100,-0.559570313,-0.680664063,0.476074219,-1.646341443,4.207316875,-4.085365772,0.456054688,-0.422363281,-0.777832031,-1.158536553,-1.219512224,6.402439117,0.67578125,0.479492188,0.560546875,-5.304878235,-3.170731783,1.585365891,-0.826171875,0.492675781,-0.233398438,-2.98780489,-3.780487776,3.780487776,-0.69140625,0.55078125,0.479003906,-2.378048897,7.073170662,-3.597560883,-1.000976563,0.048339844,-0.006835938,0.853658557,7.134146214,-0.792682946,-0.395996094,-0.181152344,0.904785156,1.463414669,1.707317114,2.98780489,-0.979003906,-0.218261719,0.047851563,-1.829268336,4.329268456,5.792683125,-0.526367188,-0.032226563,0.869140625,-1.890243888,-0.609756112,0.853658557,-1.020996094,0.016113281,-0.14453125,-0.365853667,-1.890243888,-0.853658557,1
