ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
63750,0.391601563,0.159179688,0.91015625,-0.121951222,1.768292665,-0.670731723,-0.045898438,-0.7265625,-0.694824219,-0.975609779,0.121951222,0,-0.0234375,-0.144042969,1.013671875,-0.426829278,-0.060975611,-0.182926834,-0.048339844,0.541015625,-0.845703125,-0.792682946,0,0.365853667,-0.040527344,-0.037597656,1.010253906,-1.097561002,0.426829278,-0.609756112,0.340332031,-0.012695313,0.9609375,0,0.121951222,-0.853658557,0.236816406,-0.263671875,0.926269531,-0.426829278,0.243902445,0.426829278,-0.880371094,-0.166503906,0.458496094,-1.219512224,0.182926834,0.365853667,0.092773438,0.002441406,0.992675781,0.243902445,-1.219512224,-0.243902445,-0.955078125,0.248535156,0.212402344,-0.914634168,0.426829278,-0.060975611,1
63800,0.384765625,0.159179688,0.912597656,-0.670731723,0.914634168,-0.48780489,-0.042480469,-0.724609375,-0.697753906,-1.341463447,0.121951222,0.121951222,-0.024902344,-0.142578125,1.004882813,-0.670731723,0.121951222,-0.182926834,-0.045410156,0.541015625,-0.843261719,-0.792682946,0,0.426829278,-0.040039063,-0.026855469,1.010253906,-1.219512224,0.426829278,-0.731707335,0.345703125,-0.037597656,0.971191406,-1.463414669,-1.890243888,-0.426829278,0.234863281,-0.288085938,0.925292969,0,0.182926834,-0.48780489,-0.882324219,-0.17578125,0.45703125,0.182926834,0.243902445,0.060975611,0.092285156,0.040527344,0.995117188,-0.609756112,-0.48780489,-0.426829278,-0.952148438,0.251464844,0.212890625,0.182926834,0.548780501,0.670731723,1
63850,0.390625,0.157226563,0.910644531,-0.731707335,0.914634168,-0.121951222,-0.043457031,-0.723144531,-0.694335938,-1.463414669,0.060975611,0.121951222,-0.025390625,-0.141601563,1.01171875,-0.670731723,-0.060975611,-0.304878056,-0.045898438,0.541992188,-0.845703125,-2.134146452,0.060975611,0.609756112,-0.036621094,-0.030273438,1.008789063,-1.036585331,0.548780501,-0.792682946,0.352539063,-0.040039063,0.973632813,0.48780489,-1.158536553,-0.304878056,0.238769531,-0.275390625,0.928222656,0,0.975609779,0,-0.8828125,-0.170898438,0.456054688,-0.853658557,0,0,0.103027344,0.038085938,0.998046875,-1.768292665,0.304878056,0.731707335,-0.954101563,0.254394531,0.208007813,-0.426829278,0.243902445,0.914634168,1
63900,0.397460938,0.155761719,0.91015625,-0.731707335,1.097561002,-0.243902445,-0.043457031,-0.723144531,-0.6953125,-0.792682946,0.121951222,0.121951222,-0.026367188,-0.143066406,1.004394531,-0.975609779,-0.060975611,-0.365853667,-0.047851563,0.541503906,-0.842285156,-1.646341443,0,0.609756112,-0.041992188,-0.034667969,1.01953125,-1.219512224,0.48780489,-0.609756112,0.342285156,-0.023925781,0.950683594,-0.670731723,0.182926834,-0.304878056,0.236816406,-0.266601563,0.930664063,-0.670731723,1.829268336,0.365853667,-0.881347656,-0.166503906,0.458984375,-1.585365891,0.060975611,0.304878056,0.096191406,0.026367188,0.996582031,-1.890243888,1.280487776,1.036585331,-0.954101563,0.259765625,0.206054688,-1.280487776,-0.182926834,0.060975611,1
63950,0.385742188,0.155761719,0.912109375,-0.731707335,1.890243888,-0.48780489,-0.044921875,-0.72265625,-0.695800781,-0.426829278,0.182926834,0,-0.028320313,-0.143554688,1.008789063,-0.426829278,-0.060975611,-0.121951222,-0.049804688,0.542480469,-0.845214844,-0.48780489,0.060975611,0.548780501,-0.045898438,-0.029785156,1.0078125,-0.853658557,0.243902445,-0.670731723,0.354492188,-0.041992188,0.935546875,-0.060975611,-0.121951222,0.304878056,0.229980469,-0.270019531,0.927734375,-1.219512224,1.463414669,0.914634168,-0.883300781,-0.170898438,0.456542969,-1.524390221,-0.060975611,-0.243902445,0.092285156,0.0234375,0.990234375,-2.682926893,0.792682946,1.341463447,-0.955566406,0.250976563,0.211425781,-0.609756112,-0.548780501,-0.731707335,1
64000,0.38671875,0.153808594,0.910644531,-0.48780489,0.48780489,-0.426829278,-0.041992188,-0.725097656,-0.6953125,-1.280487776,0.48780489,-0.243902445,-0.022949219,-0.140625,1.011230469,-0.609756112,-0.121951222,-0.304878056,-0.049316406,0.542480469,-0.846191406,-0.670731723,-0.121951222,0.670731723,-0.043457031,-0.028808594,1.011230469,-1.158536553,0.548780501,-0.731707335,0.352539063,-0.033203125,0.963867188,1.524390221,1.402438998,0.365853667,0.235839844,-0.263183594,0.927734375,-1.158536553,0.609756112,0.853658557,-0.881347656,-0.166992188,0.458007813,-1.951219559,-0.304878056,-0.48780489,0.104492188,0.011230469,0.995605469,-3.353658438,-0.48780489,0.914634168,-0.956054688,0.252929688,0.212402344,-0.670731723,-0.853658557,-0.792682946,1
64050,0.394042969,0.158691406,0.909667969,-0.548780501,0.304878056,-0.060975611,-0.042480469,-0.723144531,-0.697753906,-1.585365891,0.304878056,-0.060975611,-0.01953125,-0.139648438,0.999511719,-2.01219511,-0.365853667,-0.182926834,-0.046875,0.541015625,-0.846191406,-0.243902445,0.121951222,0.670731723,-0.033691406,-0.037109375,1.011230469,-1.036585331,0.243902445,-0.609756112,0.348144531,-0.025390625,0.971679688,-0.975609779,1.341463447,0.243902445,0.252929688,-0.288085938,0.922363281,-1.280487776,-0.121951222,0.853658557,-0.879394531,-0.179199219,0.458984375,-1.036585331,0.243902445,-0.731707335,0.102050781,0.017578125,0.995605469,-1.890243888,-0.48780489,1.524390221,-0.953613281,0.250488281,0.217285156,-2.073170662,-0.609756112,-0.670731723,1
64100,0.40234375,0.155761719,0.906738281,-0.914634168,1.890243888,-0.426829278,-0.042480469,-0.723632813,-0.696777344,1.341463447,-0.182926834,0.609756112,-0.034667969,-0.142578125,1.016113281,0.304878056,0.670731723,-0.182926834,-0.048828125,0.540527344,-0.847167969,-1.158536553,-0.182926834,0.121951222,-0.037597656,-0.031738281,1.008300781,-0.731707335,0.548780501,-0.609756112,0.341796875,-0.037109375,0.959960938,-0.548780501,-0.853658557,0.182926834,0.24609375,-0.288085938,0.928222656,-0.243902445,0.548780501,0.182926834,-0.879882813,-0.173339844,0.45703125,-0.853658557,0.304878056,0.182926834,0.095703125,0.016113281,0.996582031,-1.890243888,0.243902445,0.853658557,-0.954589844,0.251464844,0.211914063,-2.01219511,-0.243902445,-0.975609779,1
64150,0.393554688,0.154296875,0.911132813,-1.036585331,2.621951103,-1.036585331,-0.044433594,-0.724121094,-0.692382813,-1.829268336,0.243902445,-0.060975611,-0.013671875,-0.13671875,1.00390625,-0.792682946,-0.304878056,-0.548780501,-0.047851563,0.541015625,-0.847167969,-1.463414669,-0.121951222,0.426829278,-0.046875,-0.032226563,1.013671875,-1.097561002,0.243902445,-0.548780501,0.330566406,-0.030761719,0.967285156,0.975609779,5.365853786,-0.426829278,0.237304688,-0.271484375,0.926269531,-0.975609779,1.341463447,0.304878056,-0.881347656,-0.170898438,0.458007813,-1.341463447,0.548780501,0.182926834,0.08984375,0.008789063,0.994140625,-2.256097555,0.609756112,0.670731723,-0.955566406,0.249023438,0.212890625,-1.219512224,-0.121951222,-1.036585331,1
64200,0.372558594,0.151367188,0.915039063,-0.609756112,1.951219559,-0.609756112,-0.04296875,-0.72265625,-0.697753906,-0.243902445,0.121951222,0.182926834,-0.031738281,-0.154785156,1.010253906,-0.975609779,0.243902445,0.121951222,-0.047363281,0.541992188,-0.841796875,-1.402438998,0.182926834,1.097561002,-0.048339844,-0.024414063,1.010742188,-0.853658557,0.365853667,-0.853658557,0.326660156,-0.041015625,0.932128906,0.060975611,0.731707335,-0.060975611,0.229492188,-0.268554688,0.927734375,-1.402438998,0.548780501,0.609756112,-0.880859375,-0.164550781,0.45703125,-1.646341443,0,-0.48780489,0.088378906,0.0078125,0.994140625,-1.463414669,-0.426829278,0.48780489,-0.956054688,0.245605469,0.215820313,-0.731707335,-0.243902445,-0.914634168,1
64250,0.37890625,0.156738281,0.913574219,-0.243902445,0.121951222,0.365853667,-0.044433594,-0.721679688,-0.693359375,-1.097561002,0.426829278,-0.426829278,-0.01953125,-0.135742188,1.009765625,0.365853667,0,-0.426829278,-0.048339844,0.543945313,-0.842285156,-0.853658557,0.060975611,0.731707335,-0.032714844,-0.034179688,1.006835938,-1.097561002,0.426829278,-0.792682946,0.352539063,-0.034667969,0.96875,-0.975609779,-1.890243888,0.182926834,0.240234375,-0.26953125,0.924316406,-1.280487776,0.243902445,0.731707335,-0.87890625,-0.173339844,0.455078125,-1.585365891,-0.182926834,-0.975609779,0.102050781,0.024414063,0.996582031,-1.341463447,-0.060975611,0.304878056,-0.953125,0.244628906,0.215820313,-0.975609779,-0.182926834,0.060975611,1
64300,0.40625,0.153808594,0.911132813,-0.548780501,0.182926834,-0.731707335,-0.041503906,-0.723632813,-0.697265625,0.304878056,0.243902445,0.060975611,-0.022460938,-0.14453125,1.014160156,-1.341463447,0.121951222,0,-0.049804688,0.543945313,-0.84375,-0.731707335,-0.121951222,0.48780489,-0.040039063,-0.03125,1.012207031,-0.975609779,0.609756112,-0.609756112,0.346191406,-0.035644531,0.970214844,-0.182926834,2.195122004,0.182926834,0.247558594,-0.275390625,0.926269531,-1.768292665,-0.121951222,1.280487776,-0.880371094,-0.173339844,0.459472656,-1.585365891,0.121951222,-1.036585331,0.103027344,0.021484375,0.994140625,-1.951219559,0.304878056,0.853658557,-0.953125,0.249023438,0.215332031,-0.914634168,-0.182926834,0.304878056,1
64350,0.40625,0.162597656,0.91015625,-0.853658557,1.951219559,-0.060975611,-0.043457031,-0.725097656,-0.696289063,-0.48780489,0.304878056,-0.121951222,-0.026855469,-0.143066406,1.004394531,0.304878056,0.243902445,-0.243902445,-0.045410156,0.541992188,-0.846191406,0.548780501,0.121951222,0.426829278,-0.037109375,-0.038574219,1.009277344,-0.121951222,-0.060975611,-0.609756112,0.329101563,-0.032226563,0.958496094,0.426829278,1.463414669,0.304878056,0.243164063,-0.301269531,0.921875,-1.524390221,0.609756112,0.792682946,-0.879882813,-0.18359375,0.452636719,-1.219512224,0.365853667,-0.426829278,0.098144531,0.022460938,0.995605469,-1.280487776,-0.121951222,0.548780501,-0.955566406,0.247070313,0.215332031,-1.036585331,-0.121951222,-0.365853667,1
64400,0.391601563,0.161621094,0.909667969,-1.951219559,2.621951103,-0.426829278,-0.04296875,-0.724609375,-0.697753906,-0.548780501,0.304878056,-0.121951222,-0.023925781,-0.142089844,1.012207031,-1.036585331,-0.121951222,-0.182926834,-0.047851563,0.540527344,-0.846191406,-1.219512224,-0.060975611,0.365853667,-0.040039063,-0.022949219,1.01171875,-0.792682946,0.48780489,-0.731707335,0.3359375,-0.037109375,0.955566406,0.792682946,1.707317114,-0.182926834,0.239746094,-0.292480469,0.921875,-0.060975611,1.280487776,0.304878056,-0.877441406,-0.175292969,0.457519531,-0.914634168,0.304878056,0.243902445,0.092285156,0.012695313,0.992675781,-2.682926893,0,0.609756112,-0.955078125,0.25,0.212890625,-0.914634168,0.121951222,-0.48780489,1
64450,0.374511719,0.152832031,0.911621094,-2.682926893,2.073170662,-0.060975611,-0.041015625,-0.72265625,-0.697265625,-2.01219511,0.304878056,0,-0.029785156,-0.139648438,1.004394531,-0.426829278,0.060975611,-0.365853667,-0.048828125,0.543457031,-0.843261719,-2.134146452,0.060975611,0.792682946,-0.044433594,-0.029785156,1.010742188,-1.463414669,0.243902445,-0.731707335,0.326660156,-0.028808594,0.954589844,1.280487776,1.524390221,-0.182926834,0.235351563,-0.274902344,0.923828125,0.243902445,0.548780501,0.060975611,-0.877929688,-0.1796875,0.4609375,-1.280487776,0.182926834,0.060975611,0.090332031,-0.0078125,0.993652344,-0.792682946,-1.219512224,0.304878056,-0.954101563,0.245605469,0.21484375,-1.585365891,-0.121951222,-0.853658557,1
64500,0.386230469,0.14453125,0.916992188,-2.134146452,0.609756112,-0.121951222,-0.040527344,-0.722167969,-0.696289063,-1.890243888,0.426829278,-0.304878056,-0.021972656,-0.137207031,1.013183594,-0.792682946,0.182926834,-0.304878056,-0.047851563,0.541992188,-0.847167969,-0.914634168,0,0.548780501,-0.037597656,-0.03515625,1.014160156,-0.914634168,0.609756112,-0.792682946,0.333496094,-0.039550781,0.977539063,-0.975609779,-0.48780489,-0.182926834,0.240234375,-0.28125,0.926269531,-0.48780489,0,0,-0.879394531,-0.176757813,0.458007813,-1.341463447,0.182926834,-0.060975611,0.096191406,0.018066406,0.992675781,-0.548780501,-0.304878056,0.548780501,-0.949707031,0.243652344,0.217285156,-1.036585331,-0.243902445,-0.365853667,1
64550,0.392578125,0.141113281,0.911132813,-0.670731723,1.097561002,-0.792682946,-0.042480469,-0.721679688,-0.699707031,-2.195122004,0.426829278,-0.060975611,-0.026367188,-0.14453125,1.006835938,-1.585365891,-0.182926834,-0.365853667,-0.046875,0.540039063,-0.846191406,-0.121951222,0.060975611,0.731707335,-0.0390625,-0.029296875,1.015136719,-1.158536553,0.243902445,-0.670731723,0.333007813,-0.036621094,0.969726563,-1.219512224,0.121951222,0.121951222,0.247558594,-0.286132813,0.925292969,-0.426829278,0.304878056,0.304878056,-0.881835938,-0.178222656,0.458496094,-0.731707335,0.243902445,-0.304878056,0.10546875,0.023925781,0.99609375,-2.378048897,0.182926834,0.731707335,-0.956054688,0.244628906,0.214355469,-0.48780489,0,0.182926834,1
64600,0.394042969,0.147949219,0.9140625,0.426829278,2.01219511,-0.548780501,-0.041503906,-0.721191406,-0.699707031,-0.426829278,0.060975611,0.243902445,-0.01953125,-0.141113281,1.014160156,0.48780489,0.731707335,-0.304878056,-0.047363281,0.54296875,-0.844726563,-0.426829278,-0.060975611,0.670731723,-0.039550781,-0.03125,1.006347656,-0.243902445,0.304878056,-0.731707335,0.325683594,-0.027832031,0.9609375,-2.256097555,-0.609756112,-0.243902445,0.234863281,-0.280273438,0.923828125,-1.158536553,0.670731723,0.731707335,-0.881835938,-0.174804688,0.455078125,-1.341463447,0,0.121951222,0.093261719,0.016113281,0.991699219,-2.01219511,0.792682946,1.219512224,-0.953613281,0.25,0.217285156,-1.097561002,0.121951222,0.060975611,1
64650,0.383300781,0.156738281,0.9140625,0.426829278,2.621951103,-0.426829278,-0.040039063,-0.721679688,-0.698242188,0.48780489,0.243902445,0.426829278,-0.035644531,-0.140625,1.008300781,-0.731707335,0,-0.121951222,-0.050292969,0.541992188,-0.846191406,-0.731707335,0.060975611,0.609756112,-0.041992188,-0.028808594,1.012207031,-1.219512224,0.670731723,-0.48780489,0.334472656,-0.037109375,0.971679688,0.121951222,0.48780489,-0.426829278,0.239746094,-0.29296875,0.923339844,-0.670731723,1.158536553,0.304878056,-0.879882813,-0.182617188,0.457519531,-1.341463447,-0.121951222,0.609756112,0.091308594,0.007324219,0.997558594,-1.707317114,0.792682946,1.707317114,-0.955078125,0.247558594,0.212402344,-1.158536553,0.060975611,-0.48780489,1
64700,0.379394531,0.16015625,0.911132813,-0.48780489,1.280487776,-0.365853667,-0.040527344,-0.722167969,-0.694824219,-1.219512224,0.548780501,-0.243902445,-0.020507813,-0.141601563,1.006347656,-0.304878056,0.182926834,-0.304878056,-0.045898438,0.541015625,-0.844238281,-0.609756112,-0.060975611,0.792682946,-0.040527344,-0.037597656,1.011230469,-1.280487776,0.548780501,-0.670731723,0.334960938,-0.032714844,0.962402344,-1.524390221,-0.243902445,-0.121951222,0.244140625,-0.275390625,0.92578125,0.609756112,1.280487776,0,-0.878417969,-0.177246094,0.458007813,-0.731707335,-0.426829278,0.609756112,0.091308594,-0.005371094,0.995605469,-1.341463447,0.609756112,0.609756112,-0.95703125,0.242675781,0.2109375,-1.219512224,-0.548780501,-0.609756112,1
64750,0.391601563,0.151367188,0.9140625,-0.975609779,0.670731723,-0.792682946,-0.039550781,-0.723632813,-0.698242188,-1.097561002,0.243902445,0,-0.0234375,-0.140136719,1.004882813,-0.731707335,0.365853667,-0.182926834,-0.047851563,0.543945313,-0.84375,-0.121951222,0,0.853658557,-0.045410156,-0.029296875,1.01171875,-0.670731723,0.426829278,-0.853658557,0.329101563,-0.033203125,0.964355469,-1.036585331,1.768292665,-0.853658557,0.244628906,-0.265625,0.925292969,-0.48780489,1.280487776,0.121951222,-0.881835938,-0.173339844,0.457519531,-1.036585331,0,0.304878056,0.094238281,-0.006835938,0.995117188,-0.182926834,1.097561002,-0.121951222,-0.953125,0.248535156,0.221191406,-0.365853667,-0.365853667,0.243902445,1
64800,0.390136719,0.146972656,0.913574219,-0.548780501,1.524390221,0,-0.041015625,-0.723144531,-0.697265625,-0.48780489,0,0.365853667,-0.029296875,-0.136230469,1.010742188,-0.365853667,0.365853667,-0.365853667,-0.047363281,0.541992188,-0.84765625,-1.341463447,-0.060975611,0.48780489,-0.03125,-0.033203125,1.002441406,-1.219512224,0.548780501,-0.548780501,0.338378906,-0.039550781,0.975097656,-1.585365891,4.146341324,-0.670731723,0.2421875,-0.272460938,0.924804688,-2.134146452,0.853658557,0.365853667,-0.877929688,-0.177246094,0.45703125,-1.158536553,0.304878056,-0.182926834,0.100585938,0.008300781,0.996582031,0.426829278,1.402438998,-0.670731723,-0.954101563,0.235351563,0.218261719,-0.48780489,-0.060975611,0.609756112,1
64850,0.392578125,0.15234375,0.911621094,-0.243902445,2.01219511,-0.060975611,-0.038085938,-0.72265625,-0.700195313,-3.048780441,0.060975611,0.426829278,-0.032226563,-0.134277344,1.013183594,-0.609756112,0.121951222,-0.426829278,-0.046875,0.541503906,-0.84375,-2.5,0.060975611,0.853658557,-0.046386719,-0.029296875,1.019042969,-1.707317114,0.792682946,-0.731707335,0.318847656,-0.05078125,0.961914063,-1.219512224,2.743902445,-0.243902445,0.236816406,-0.284667969,0.922851563,-1.890243888,0.731707335,0.853658557,-0.87890625,-0.183105469,0.456542969,-1.341463447,0.304878056,-0.731707335,0.086425781,0.036621094,0.995117188,-0.365853667,0.670731723,0,-0.955566406,0.239746094,0.220703125,0.304878056,0.731707335,1.463414669,1
64900,0.375976563,0.155761719,0.912597656,-0.548780501,1.646341443,0.609756112,-0.040039063,-0.719726563,-0.702636719,0.609756112,0.304878056,0,-0.028808594,-0.154296875,1.002929688,0,-0.121951222,-0.304878056,-0.047851563,0.543457031,-0.84375,-1.402438998,0.060975611,0.731707335,-0.036621094,-0.037109375,1.008300781,-1.219512224,0.48780489,-0.609756112,0.329101563,-0.044921875,0.96875,2.317073107,1.951219559,-0.365853667,0.240234375,-0.296875,0.922851563,-0.914634168,0.975609779,0.365853667,-0.87890625,-0.182128906,0.455078125,-1.341463447,-0.182926834,-0.426829278,0.089355469,0.041992188,0.995117188,-1.890243888,0.304878056,0.731707335,-0.953613281,0.253417969,0.212402344,-0.121951222,0.365853667,1.036585331,1
64950,0.390625,0.153320313,0.913085938,-1.036585331,0.426829278,-0.426829278,-0.038574219,-0.721679688,-0.697753906,0.914634168,0.365853667,-0.060975611,-0.024414063,-0.125488281,1.012207031,-1.097561002,-0.243902445,-0.121951222,-0.044921875,0.54296875,-0.841308594,-0.609756112,0.121951222,0.365853667,-0.039550781,-0.029785156,1.015136719,-0.731707335,0.426829278,-0.670731723,0.326171875,-0.03125,0.962402344,0.182926834,1.402438998,0.304878056,0.245117188,-0.28125,0.924316406,-0.853658557,1.219512224,0.792682946,-0.878417969,-0.180175781,0.45703125,-1.707317114,0.182926834,0.060975611,0.096679688,0.01171875,0.997558594,-2.01219511,0.48780489,1.219512224,-0.951660156,0.259277344,0.206542969,-1.036585331,-0.182926834,0,1
65000,0.395507813,0.141601563,0.917480469,-0.48780489,1.402438998,-1.341463447,-0.040039063,-0.722167969,-0.701171875,-0.365853667,0.060975611,-0.060975611,-0.028808594,-0.146972656,1.002929688,-0.792682946,0.426829278,-0.121951222,-0.049804688,0.541015625,-0.845703125,1.158536553,0.182926834,0.670731723,-0.046875,-0.033691406,1.009765625,-0.48780489,0,-0.548780501,0.315429688,-0.034667969,0.941894531,-0.121951222,0.853658557,0.121951222,0.240722656,-0.268554688,0.926269531,-0.914634168,0.914634168,0.853658557,-0.879394531,-0.174316406,0.457519531,-1.707317114,0.304878056,-0.548780501,0.090820313,-0.004882813,0.99609375,-1.646341443,0.182926834,0.426829278,-0.951171875,0.244140625,0.216796875,-1.158536553,-0.548780501,-0.914634168,1
65050,0.392578125,0.152832031,0.913085938,0.304878056,2.256097555,-0.365853667,-0.037597656,-0.722167969,-0.698730469,-0.670731723,0.365853667,-0.365853667,-0.026855469,-0.143554688,1.009277344,0.182926834,0.304878056,-0.426829278,-0.046386719,0.54296875,-0.849121094,0.914634168,-0.060975611,0.548780501,-0.034179688,-0.033691406,1.005859375,0,0.060975611,-0.670731723,0.321777344,-0.038085938,0.954101563,0.609756112,-0.609756112,-0.365853667,0.239746094,-0.287597656,0.925292969,-1.890243888,0.121951222,0.975609779,-0.87890625,-0.187988281,0.457519531,-1.280487776,0.365853667,-0.975609779,0.088378906,-0.011230469,0.992675781,-1.280487776,-0.731707335,-0.48780489,-0.956054688,0.237304688,0.219238281,-0.731707335,-0.121951222,-0.548780501,1
65100,0.382324219,0.156738281,0.914550781,-0.243902445,2.01219511,-1.341463447,-0.040039063,-0.724609375,-0.698730469,-2.378048897,0.304878056,-0.121951222,-0.020019531,-0.142089844,1.004394531,-0.365853667,0.182926834,-0.548780501,-0.047851563,0.541992188,-0.845214844,-3.292682886,-0.121951222,0.48780489,-0.048828125,-0.018554688,1.008789063,-1.524390221,0.975609779,-0.670731723,0.313476563,-0.029785156,0.9921875,1.158536553,0.975609779,-0.975609779,0.241210938,-0.306640625,0.916015625,-0.243902445,-0.304878056,0.060975611,-0.876464844,-0.193359375,0.455566406,-0.243902445,0.426829278,-0.304878056,0.092285156,0.031738281,0.992675781,-0.792682946,-1.524390221,0,-0.952636719,0.240722656,0.213378906,-0.853658557,0.731707335,0.670731723,1
65150,0.381347656,0.153320313,0.915527344,-0.426829278,1.280487776,0.060975611,-0.0390625,-0.723632813,-0.69921875,-1.829268336,0.121951222,0.060975611,-0.027832031,-0.146484375,1.012695313,-0.426829278,0.121951222,-0.304878056,-0.045410156,0.543945313,-0.845214844,-1.158536553,0,0.914634168,-0.042480469,-0.044921875,1.014160156,-1.524390221,0.182926834,-0.48780489,0.317871094,-0.049316406,0.991699219,-2.256097555,0.243902445,-0.548780501,0.240722656,-0.297851563,0.921386719,0.548780501,-0.121951222,-0.975609779,-0.87890625,-0.188476563,0.454589844,-0.304878056,0.426829278,0.731707335,0.100097656,0.035644531,0.996582031,-2.743902445,-0.365853667,0.670731723,-0.953613281,0.244628906,0.213867188,-1.524390221,0.548780501,0.548780501,1
65200,0.391601563,0.156738281,0.9140625,-0.853658557,1.890243888,0.060975611,-0.039550781,-0.71875,-0.701660156,0.609756112,0.304878056,0,-0.025878906,-0.137207031,1.0078125,-0.731707335,-0.182926834,-0.121951222,-0.048828125,0.54296875,-0.845214844,-1.524390221,0,0.48780489,-0.041503906,-0.026855469,1.012207031,-0.670731723,0.792682946,-0.914634168,0.310058594,-0.051269531,0.970214844,1.524390221,2.073170662,0.060975611,0.244140625,-0.28125,0.926269531,-1.280487776,0.853658557,-0.182926834,-0.883789063,-0.174804688,0.455566406,-1.585365891,0.243902445,0.731707335,0.098632813,-0.005371094,0.998535156,-2.073170662,0.365853667,0.853658557,-0.95703125,0.248046875,0.213867188,-1.463414669,-0.365853667,-0.670731723,1
65250,0.3828125,0.149414063,0.916015625,-0.975609779,2.134146452,-0.853658557,-0.038085938,-0.722167969,-0.698242188,0.121951222,0.243902445,0.060975611,-0.028320313,-0.136230469,1.003417969,-1.585365891,0.121951222,-0.121951222,-0.044921875,0.54296875,-0.847167969,0.060975611,0.182926834,0.609756112,-0.041503906,-0.033691406,1.010742188,-0.975609779,-0.304878056,-0.548780501,0.307617188,-0.025878906,0.952148438,0.243902445,0.243902445,-0.48780489,0.232421875,-0.272460938,0.927734375,-1.097561002,1.280487776,1.219512224,-0.882324219,-0.177734375,0.45703125,-1.890243888,0.060975611,-0.182926834,0.084472656,0.002441406,0.9921875,-0.914634168,0.792682946,1.036585331,-0.954589844,0.240722656,0.217285156,-0.060975611,-0.426829278,-1.097561002,1
65300,0.378417969,0.147949219,0.917480469,-0.48780489,1.341463447,-0.670731723,-0.037597656,-0.721679688,-0.698242188,0.48780489,0.365853667,-0.182926834,-0.0234375,-0.137695313,1.004394531,0.121951222,0.426829278,-0.243902445,-0.045410156,0.541503906,-0.844726563,-0.609756112,-0.060975611,0.609756112,-0.042480469,-0.026855469,1.013671875,-1.341463447,0.731707335,-0.609756112,0.321289063,-0.042480469,0.9609375,0.609756112,-0.609756112,-0.365853667,0.233886719,-0.276367188,0.923828125,-0.365853667,0.914634168,1.341463447,-0.878417969,-0.179199219,0.457519531,-1.097561002,-0.060975611,-0.853658557,0.088867188,-0.004394531,0.990722656,-1.585365891,0.182926834,0.365853667,-0.954589844,0.240722656,0.217285156,-0.548780501,-0.060975611,-0.609756112,1
65350,0.3828125,0.151367188,0.916015625,-0.182926834,0.365853667,-0.670731723,-0.038574219,-0.721191406,-0.696289063,0.121951222,0.48780489,-0.243902445,-0.028808594,-0.136230469,1.008300781,-0.548780501,0,-0.182926834,-0.046386719,0.541503906,-0.84375,0.060975611,0.182926834,0.731707335,-0.041015625,-0.037597656,1.01171875,-0.853658557,0,-0.548780501,0.3125,-0.030273438,0.977539063,-0.304878056,-1.341463447,-0.365853667,0.245117188,-0.298828125,0.918945313,-1.951219559,0,1.097561002,-0.877929688,-0.186523438,0.455078125,-1.280487776,0.060975611,-0.48780489,0.094726563,0.027832031,0.999511719,-0.670731723,-0.243902445,1.158536553,-0.953125,0.23828125,0.220214844,-1.158536553,0.060975611,0.48780489,1
65400,0.39453125,0.154785156,0.911621094,-0.243902445,0.914634168,-0.243902445,-0.036621094,-0.723632813,-0.69921875,1.219512224,0.792682946,-0.182926834,-0.024902344,-0.142089844,1.010742188,-0.365853667,0.243902445,-0.060975611,-0.045898438,0.541992188,-0.849609375,-1.036585331,-0.060975611,0.426829278,-0.031738281,-0.030761719,1.003417969,-0.426829278,0.48780489,-0.731707335,0.320800781,-0.041015625,0.979492188,-0.182926834,-1.158536553,-0.548780501,0.245605469,-0.310058594,0.920410156,0.548780501,0.731707335,0,-0.87890625,-0.182128906,0.454101563,-0.182926834,0.182926834,0.914634168,0.096679688,0.005371094,0.998535156,-2.01219511,-0.304878056,0.365853667,-0.957519531,0.247558594,0.214355469,-0.914634168,0.060975611,0.609756112,1
65450,0.38671875,0.155273438,0.916503906,-0.48780489,1.768292665,-0.365853667,-0.037109375,-0.727539063,-0.694335938,0.609756112,0.060975611,0.304878056,-0.032226563,-0.1328125,1.008300781,-1.524390221,-0.121951222,0,-0.046875,0.540039063,-0.844238281,-0.975609779,0.060975611,0.182926834,-0.047851563,-0.028320313,1.020019531,-1.890243888,0.426829278,-0.48780489,0.325195313,-0.035644531,0.967773438,-0.243902445,-0.365853667,-1.097561002,0.237792969,-0.283691406,0.924804688,0.182926834,1.402438998,-0.121951222,-0.8828125,-0.183105469,0.455566406,-1.585365891,0.182926834,1.158536553,0.08984375,-0.008789063,0.997070313,-0.243902445,0.426829278,0.731707335,-0.954101563,0.244628906,0.217285156,-1.158536553,-0.304878056,-0.304878056,1
